title,date,section,summary
"""폴더블6 공시지원금 상향""…LG U+, '갤럭시 AI 페스타' 진행",2024.08.08. 오전 8:21,105,"미국 대선에서 민주당의 부통령 후보로 지명된 팀 월즈와 공화당의 부통령 후보인 JD 밴스가 대결을 준비하고 있습니다. 월즈는 진보적인 정책을 주장하며 트럼프를 비판하고, 밴스는 트럼프의 성향을 이어받아 강경 입장을 보여주고 있습니다. 양측은 색깔론을 놓고 치열한 비난전을 벌이고 있으며, 정치 양극화로 인해 중도 성향 유권자들이 무시받고 있다는 우려가 나오고 있습니다. 해리스는 트럼프를 앞서는 지지율을 보이며 상승세를 보이고 있습니다."
'SM 시세조종 의혹' 김범수 카카오 창업주 구속 기소,2024.08.08. 오후 12:01,105,"미국 민주당 부통령 후보인 팀 월즈 미네소타 주지사는 부동산이나 주식을 보유하지 않는 것으로 알려졌습니다. 반면 공화당 부통령 후보인 J.D 밴스는 부동산, 주식, 채권 등을 보유하고 있으며 다양한 투자를 하고 있는 것으로 나타났습니다. 월즈 주지사는 교원연금과 대학 학자금 저축 등에 주로 투자하고 있으며, 밴스 의원 부부는 은행 예금뿐만 아니라 비트코인, 석유, 금 등에도 투자하고 있습니다. 이에 대한 분석가들의 의견은 두 후보의 재정상황이 대조적이라고 평가하고 있습니다."
"'흙수저' 월즈, 집도 주식도 없어…보유재산 '13억원 미만'",2024.08.08. 오후 12:24,104,"한국형 발사체 누리호는 정지궤도 위성의 고도와 무게를 감당할 수 없어 미국 스페이스X의 발사체를 이용하게 되었습니다. 천리안위성 3호의 발사를 위해 계약을 체결했는데, 누리호는 무게를 감당할 수 없어서 스페이스X의 발사체를 이용하게 되었습니다. 정지궤도 공공복합통신위성은 재난‧안전 대응 공공 위성통신 서비스를 제공하기 위해 개발 중이며, 2027년 하반기에 발사될 예정입니다."
"2027년 천리안위성 3호 발사, 누리호 아닌 스페이스X 발사체 이용 까닭은?",2024.08.08. 오후 12:01,105,"펄어비스는 2024년 2분기 매출 817억원, 영업손실 58억원, 당기순이익 91억원을 기록했습니다. 해외 매출 비중은 82%로 글로벌에서 성과를 이어가고, PC 온라인 게임 '검은사막'은 현실 속 하이델 도시에서 이벤트를 진행해 호평을 받았습니다. '아침의 나라: 서울' 업데이트와 중국 출시도 계획 중이며, 이브 IP도 강화 중입니다.붉은사막은 게임스컴에서 시연을 준비 중이며, 국내에서도 체험할 수 있을 예정입니다."
"펄어비스, 2분기 매출 817억원... 獨게임스컴 '붉은사막' 출격",2024.08.08. 오후 1:44,105,"브라질 항공기 제작사 엠브라에르가 세계 최초로 상업용 제트기에 자동 이륙 기능을 도입한다. 이 기능은 항공기가 활주로를 달리다 이륙할 최적의 시점을 결정해 날아오르게 하는 프로그램으로, 조종사의 부담을 줄이고 운항 거리와 화물 적재량을 늘릴 것으로 기대된다. 이를 통해 연료 소비량이 줄어들어 항속 거리가 늘어나며, 조종사의 실수나 과실을 줄일 수 있을 것으로 전문가들은 기대하고 있다."
K-푸드 부적합 사례 증가…美·中 퇴짜 늘어,2024.08.08. 오후 1:06,105,"채용 시 평판조회가 활발해지고 있는 가운데, 스펙터가 HR 담당자 대상으로 실시한 조사 결과에 따르면 82%의 응답자가 평판조회 경험이 있다고 합니다. 평판조회는 채용 과정 전반으로 확대되고 있으며, 평판정보가 채용 결정에 중요한 역할을 한다는 것을 확인했습니다. 그러나 레퍼리의 객관성 부족과 부정확한 정보 제공 등의 어려움도 드러났으며, 스펙터는 신뢰할 수 있는 평판 데이터를 제공하기 위해 최선을 다하겠다고 밝혔습니다."
수익 목 마른 디즈니플러스…가격 또 올린다,2024.08.08. 오후 12:01,105,"카카오는 2분기에 플랫폼 부문 매출이 전년 대비 10% 증가한 9553억원을 기록했습니다. 카카오톡을 통한 광고·커머스 사업인 톡비즈의 매출도 7% 증가한 5139억원을 기록했고, 국내 MAU는 4893만명으로 성장세를 이어가고 있습니다. 콘텐츠 부문은 전년과 비슷한 1조 496억원의 매출을 기록했으며, 뮤직 부문은 6% 증가한 5109억원을 기록했습니다. 카카오는 카카오톡을 기반으로 한 기존 사업을 강화하고 AI 신규 서비스 개발을 통해 중장기적으로 성장을 모색할 계획입니다."
"[뉴테크] 항공기 첫 자동 이륙 성공, 연료소비 줄어 항속거리 증가 기대",2024.08.08. 오후 1:17,105,"미국, 일본 등에 투자한 중국 개미들은 중국 시장보다는 해외 증시를 택하고 있습니다. 중국 경제의 침체로 인해 중국 개인투자자들은 서구 시장이나 아시아 중 다른 나라의 시장에 투자하고 있습니다. 미국 경기침체와 빅테크 버블에 대한 우려로 닛케이225 평균주가가 급락했지만, 중국 개인투자자들은 투자금을 빼지 않으려고 합니다. 암호화폐에도 투자하고 있는 중국 투자자들은 미국의 금리 인하 사이클을 기대하며 가치 상승을 예상하고 있습니다."
"카카오, 2분기 영업이익 1340억원…플랫폼 부문 성장 견인",2024.08.08. 오전 8:18,105,"미국에서 디즈니플러스의 월 구독료가 2달러 인상되었습니다. 이로 인해 수익성 확대를 위한 조치로 해석되고 있습니다. 한국에서도 디즈니플러스의 성과가 부진하며, 국내에서도 구독료 인상에 대한 논란이 이어지고 있습니다. 이에 국내외 OTT들은 구독료를 인상하고 광고 요금제 도입을 확대하는 추세입니다."
10명 중 8명 채용시 평판조회…평판 데이터 제공 '스펙터',2024.08.08. 오전 11:53,105,"한국산 수출식품 부적합 사례가 최근 3년간 총 853건으로 늘어났습니다. 미국과 중국에서 부적합 건수가 가장 많았으며, 표시 기준 위반이 가장 많은 원인으로 나타났습니다. 특히 미국으로의 수출식품 부적합 건수가 전년 대비 약 2배 증가했고, 중국으로의 부적합 현황도 증가세를 보였습니다. 이에 대한 대책으로 상대국의 법령과 기준규격을 확인하고 표시기준을 준수하는 노력이 필요하다는 의견이 제시되었습니다."
